City,Date,Temperature,Temp_Min,Temp_Max,Pressure,Sea_Level,Humidity,Wind Speed,Country,Lon,Lat,Description
Port-au-Prince,2023-12-16 03:00:00,297.06,297.06,297.06,1014,1014,76,1.86,HT,-72.335,18.5392,1
Guatemala,2023-12-15 18:00:00,296.05,296.05,296.05,1013,1013,54,2.01,GT,-90.5133,14.6407,1
Nicosie,2023-12-15 15:00:00,290.5,290.5,290.5,1021,1021,69,2.19,CY,33.3667,35.1667,1
San José,2023-12-16 06:00:00,286.0,286.0,286.0,1018,1018,37,1.19,US,-121.895,37.3394,1
Lima,2023-12-15 18:00:00,295.67,295.67,295.67,1011,1011,68,4.55,PE,-77.0282,-12.0432,1
Lisbonne,2023-12-16 03:00:00,283.01,283.01,283.01,1033,1033,69,5.48,PT,-9.1333,38.7167,1
Bangui,2023-12-15 21:00:00,298.2,298.2,298.2,1010,1010,45,1.1,CF,18.555,4.3612,1
Erevan,2023-12-15 09:00:00,281.56,281.56,281.56,1024,1024,48,1.08,AM,44.5136,40.1811,1
La Havane,2023-12-16 06:00:00,295.69,295.69,295.69,1013,1013,86,6.05,CU,-82.383,23.133,1
Bamako,2023-12-16 12:00:00,305.95,305.95,305.95,1011,1011,8,4.89,ML,-8.0,12.65,1
Dakar,2023-12-16 06:00:00,297.26,297.26,297.26,1011,1011,46,5.55,SN,-17.4441,14.6937,1
Asmara,2023-12-15 06:00:00,284.86,284.86,284.86,1018,1018,75,1.87,ER,38.9333,15.3333,1
Conakry,2023-12-15 15:00:00,301.45,301.45,301.45,1009,1009,65,5.25,GN,-13.6773,9.538,1
Beyrouth,2023-12-15 21:00:00,291.97,291.97,291.97,1021,1021,67,3.81,LB,35.4944,33.8889,1
Lomé,2023-12-16 09:00:00,302.7,302.7,302.7,1012,1012,63,2.67,TG,1.2123,6.1375,1
Buenos Aires,2023-12-15 21:00:00,301.31,301.31,301.31,1005,1005,59,3.71,AR,-58.3772,-34.6132,1
Tripoli,2023-12-15 03:00:00,291.1,291.1,291.1,1013,1013,58,2.1,LY,13.1875,32.8752,1
Kampala,2023-12-16 06:00:00,292.77,292.77,292.77,1014,1014,74,0.92,UG,32.5822,0.3163,1
São Tomé,2023-12-16 12:00:00,301.09,301.09,301.09,1010,1010,76,2.69,ST,6.7273,0.3365,1
Lilongwe,2023-12-15 06:00:00,300.62,300.62,300.62,1013,1013,50,3.73,MW,33.7873,-13.9669,1
Bangkok,2023-12-16 03:00:00,305.11,305.11,305.11,1012,1012,52,0.59,TH,100.5167,13.75,1
Bangkok,2023-12-16 09:00:00,307.09,307.09,307.09,1007,1007,43,1.48,TH,100.5167,13.75,1
Paris,2023-12-15 12:00:00,281.42,281.42,281.42,1039,1039,80,1.44,FR,2.3488,48.8534,1
Berlin,2023-12-16 15:00:00,278.29,278.29,278.29,1038,1038,84,4.23,DE,13.4105,52.5244,1
Damas,2023-12-16 00:00:00,285.82,285.82,285.82,1022,1022,63,0.47,SY,36.2913,33.5102,1
New Delhi,2023-12-15 18:00:00,291.74,291.74,291.74,1015,1015,19,1.35,IN,77.2311,28.6128,1
Bakou,2023-12-16 03:00:00,282.87,282.87,282.87,1022,1022,75,5.45,AZ,49.892,40.3777,1
Bamako,2023-12-15 18:00:00,302.51,302.51,302.51,1009,1009,10,1.56,ML,-8.0,12.65,1
São Tomé,2023-12-15 09:00:00,300.69,300.69,300.69,1012,1012,74,1.48,ST,6.7273,0.3365,1
Conakry,2023-12-15 21:00:00,300.97,300.97,300.97,1011,1011,70,4.1,GN,-13.6773,9.538,1
Accra,2023-12-16 15:00:00,302.69,302.69,302.69,1007,1007,64,5.79,GH,-0.1969,5.556,1
Moscou,2023-12-16 12:00:00,265.62,265.62,265.62,1021,1021,91,3.62,RU,37.6156,55.7522,1
Berne,2023-12-16 18:00:00,273.08,273.08,273.08,1043,1043,90,1.56,CH,7.4474,46.9481,1
Bratislava,2023-12-16 06:00:00,277.09,277.09,277.09,1039,1039,82,6.65,SK,17.1067,48.1482,1
Sarajevo,2023-12-16 09:00:00,272.76,272.76,272.76,1039,1039,78,2.83,BA,18.3564,43.8486,1
Bagdad,2023-12-16 15:00:00,291.38,291.38,291.38,1022,1022,34,3.35,IQ,44.4009,33.3406,1
Achgabat,2023-12-15 06:00:00,278.26,278.26,278.26,1026,1026,75,1.39,TM,58.3833,37.95,1
Tokyo,2023-12-16 06:00:00,291.37,291.37,291.37,1005,1005,67,1.95,JP,139.6917,35.6895,1
Varsovie,2023-12-16 18:00:00,274.91,274.91,274.91,1036,1036,96,2.98,PL,21.0118,52.2298,1
Maseru,2023-12-15 21:00:00,287.79,287.79,287.79,1016,1016,83,4.3,LS,27.4833,-29.3167,1
Yaoundé,2023-12-15 06:00:00,294.24,294.24,294.24,1013,1013,89,0.54,CM,11.5167,3.8667,1
Brasilia,2023-12-16 09:00:00,294.78,294.78,294.78,1012,1012,41,3.64,BR,-47.9297,-15.7797,1
Ankara,2023-12-16 06:00:00,281.38,281.38,281.38,1020,1020,74,0.61,TR,32.8543,39.9199,1
Dakar,2023-12-16 09:00:00,297.23,297.23,297.23,1012,1012,45,5.49,SN,-17.4441,14.6937,1
Ndjamena,2023-12-16 00:00:00,294.98,294.98,294.98,1011,1011,30,3.87,TD,15.0444,12.1067,1
Dublin,2023-12-15 21:00:00,289.68,289.68,289.68,1020,1020,31,1.64,US,-121.9358,37.7021,1
Lomé,2023-12-15 15:00:00,303.94,303.94,303.94,1007,1007,57,5.64,TG,1.2123,6.1375,1
Libreville,2023-12-16 06:00:00,298.56,298.56,298.56,1010,1010,88,2.61,GA,9.4537,0.3925,1
Helsinki,2023-12-15 21:00:00,263.19,263.19,263.19,1023,1023,93,3.81,FI,24.9355,60.1695,1
Tbilissi,2023-12-14 15:00:00,280.13,280.13,280.13,1022,1022,78,1.7,GE,44.8337,41.6941,1
Dakar,2023-12-16 15:00:00,299.02,299.02,299.02,1009,1009,51,4.68,SN,-17.4441,14.6937,1
Bamako,2023-12-16 09:00:00,297.71,297.71,297.71,1014,1014,13,4.36,ML,-8.0,12.65,1
Lima,2023-12-16 06:00:00,292.46,292.46,292.46,1011,1011,85,2.63,PE,-77.0282,-12.0432,1
Beyrouth,2023-12-16 06:00:00,292.68,292.68,292.68,1020,1020,56,2.46,LB,35.4944,33.8889,1
Berlin,2023-12-16 00:00:00,276.15,276.15,276.15,1038,1038,96,3.94,DE,13.4105,52.5244,1
Ankara,2023-12-16 09:00:00,285.82,285.82,285.82,1019,1019,62,1.19,TR,32.8543,39.9199,1
Helsinki,2023-12-15 06:00:00,262.3,262.3,262.3,1019,1019,95,4.04,FI,24.9355,60.1695,1
Bruxelles,2023-12-16 00:00:00,276.54,276.54,276.54,1043,1043,93,2.47,BE,4.3488,50.8504,1
Lomé,2023-12-16 03:00:00,300.58,300.58,300.58,1008,1008,72,3.64,TG,1.2123,6.1375,1
Santiago,2023-12-16 12:00:00,292.25,292.25,292.25,1013,1013,30,1.8,CL,-70.6483,-33.4569,1
Bangui,2023-12-15 15:00:00,307.11,307.11,307.11,1005,1005,27,1.68,CF,18.555,4.3612,1
Abou Dabi,2023-12-11 18:00:00,297.93,297.93,297.93,1015,1015,66,3.42,AE,54.3667,24.4667,1
Port-au-Prince,2023-12-15 06:00:00,295.67,295.67,295.67,1012,1012,75,2.26,HT,-72.335,18.5392,1
Rome,2023-12-15 18:00:00,285.97,285.97,285.97,1031,1031,38,3.07,US,-85.1647,34.257,1
Brasilia,2023-12-16 00:00:00,299.45,299.45,299.45,1010,1010,30,1.65,BR,-47.9297,-15.7797,1
Londres,2023-12-15 18:00:00,277.98,277.98,277.98,1041,1041,84,1.89,GB,-0.1257,51.5085,1
Belgrade,2023-12-16 03:00:00,272.83,272.83,272.83,1036,1036,84,3.52,RS,20.4651,44.804,1
Bissau,2023-12-15 06:00:00,295.62,295.62,295.62,1011,1011,78,1.98,GW,-15.5977,11.8636,1
Kaboul,2023-12-16 15:00:00,277.19,277.19,277.19,1019,1019,58,0.62,AF,69.4167,34.5,1
Victoria,2023-12-08 21:00:00,295.37,294.58,295.37,1018,1018,86,3.34,HK,114.1577,22.2855,1
Copenhague,2023-12-15 21:00:00,276.76,276.76,276.76,1033,1033,91,5.62,DK,12.5655,55.6759,1
Asmara,2023-12-09 00:00:00,286.2,285.55,286.2,1015,1015,64,0.92,ER,38.9333,15.3333,1
Jerusalem,2023-12-16 00:00:00,285.73,285.73,285.73,1020,1020,63,0.69,IL,35.2163,31.769,1
Kampala,2023-12-15 21:00:00,291.58,291.58,291.58,1013,1013,79,0.93,UG,32.5822,0.3163,1
Tokyo,2023-12-16 09:00:00,290.7,290.7,290.7,1005,1005,73,1.95,JP,139.6917,35.6895,1
Dakar,2023-12-15 09:00:00,297.75,297.75,297.75,1013,1013,44,3.56,SN,-17.4441,14.6937,1
Tokyo,2023-12-15 12:00:00,291.12,291.12,291.12,1007,1007,79,9.77,JP,139.6917,35.6895,1
Stockholm,2023-12-16 00:00:00,265.65,265.65,265.65,1026,1026,90,2.55,SE,18.0649,59.3326,1
Douchanbé,2023-12-10 09:00:00,288.37,288.37,288.37,1019,1019,27,1.13,TJ,68.7791,38.5358,1
Berlin,2023-12-15 12:00:00,276.97,276.97,276.97,1032,1032,93,3.56,DE,13.4105,52.5244,1
Mexico,2023-12-15 06:00:00,305.62,305.62,305.62,1010,1010,47,5.23,PH,120.7198,15.0646,1
Naypyidaw,2023-12-15 12:00:00,296.6,296.6,296.6,1010,1010,78,1.26,MM,96.1345,19.754,1
Bissau,2023-12-15 09:00:00,297.81,297.81,297.81,1012,1012,64,1.66,GW,-15.5977,11.8636,1
Sanaa,2023-12-15 18:00:00,285.65,285.65,285.65,1022,1022,42,2.57,YE,44.2067,15.3547,1
Mexico,2023-12-15 18:00:00,297.23,297.23,297.23,1011,1011,80,1.97,PH,120.7198,15.0646,1
Le Caire,2023-12-16 12:00:00,297.73,297.73,297.73,1017,1017,31,0.94,EG,31.2497,30.0626,1
Canberra,2023-12-16 00:00:00,297.23,297.23,297.23,1006,1006,25,6.83,AU,149.1281,-35.2835,1
Tbilissi,2023-12-16 03:00:00,279.53,279.53,279.53,1024,1024,69,0.42,GE,44.8337,41.6941,1
Rabat,2023-12-15 21:00:00,288.05,288.05,288.05,1024,1024,44,4.97,MA,-6.8401,33.9911,1
Accra,2023-12-16 00:00:00,300.72,300.72,300.72,1010,1010,72,2.91,GH,-0.1969,5.556,1
Ankara,2023-12-15 15:00:00,283.41,283.41,283.41,1018,1018,61,0.89,TR,32.8543,39.9199,1
Kinshasa,2023-12-15 12:00:00,305.63,305.63,305.63,1008,1008,53,0.5,CD,15.3215,-4.3246,1
Maputo,2023-12-15 12:00:00,298.83,298.83,298.83,1013,1013,69,4.89,MZ,32.5892,-25.9653,1
Tbilissi,2023-12-15 12:00:00,283.1,283.1,283.1,1022,1022,56,1.03,GE,44.8337,41.6941,1
Bissau,2023-12-15 06:00:00,295.62,295.62,295.62,1011,1011,78,1.98,GW,-15.5977,11.8636,1
Maputo,2023-12-16 03:00:00,294.24,294.24,294.24,1015,1015,80,5.07,MZ,32.5892,-25.9653,1
Tunis,2023-12-15 15:00:00,290.7,290.7,290.7,1023,1023,37,7.12,TN,9.0,34.0,1
Berlin,2023-12-15 21:00:00,276.75,276.75,276.75,1036,1036,95,4.18,DE,13.4105,52.5244,1
Managua,2023-12-08 21:00:00,304.84,302.81,304.84,1008,1008,51,7.25,NI,-86.2504,12.1328,1
Bridgetown,2023-12-14 18:00:00,300.09,300.09,300.09,1010,1010,72,8.59,BB,-59.6167,13.1,1
Asmara,2023-12-15 09:00:00,288.87,288.87,288.87,1015,1015,56,1.71,ER,38.9333,15.3333,1
Kingston,2023-12-11 21:00:00,303.11,303.11,303.11,1012,1012,58,0.33,JM,-76.7936,17.997,1
Porto-Novo,2023-12-16 00:00:00,299.62,299.62,299.62,1009,1009,77,2.72,BJ,2.6036,6.4965,1
Pyongyang,2023-12-16 15:00:00,261.85,261.85,261.85,1030,1030,58,6.89,KP,125.7543,39.0339,1
Séoul,2023-12-15 12:00:00,278.15,278.15,278.15,1015,1015,66,0.75,KR,126.9778,37.5683,1
Port-au-Prince,2023-12-15 15:00:00,301.84,301.84,301.84,1014,1014,55,2.46,HT,-72.335,18.5392,1
Buenos Aires,2023-12-16 06:00:00,296.74,296.74,296.74,1008,1008,83,3.65,AR,-58.3772,-34.6132,1
San José,2023-12-16 03:00:00,286.54,286.54,286.54,1019,1019,39,1.17,US,-121.895,37.3394,1
Victoria,2023-12-15 12:00:00,296.3,296.3,296.3,1014,1014,90,3.8,HK,114.1577,22.2855,1
Port-au-Prince,2023-12-16 00:00:00,298.08,298.08,298.08,1013,1013,72,1.01,HT,-72.335,18.5392,1
Conakry,2023-12-16 18:00:00,300.95,300.95,300.95,1008,1008,69,5.24,GN,-13.6773,9.538,1
Bichkek,2023-12-15 15:00:00,268.69,268.69,268.69,1027,1027,79,0.87,KG,74.59,42.87,1
Katmandou,2023-12-16 18:00:00,281.85,281.85,281.85,1017,1017,83,1.01,NP,85.3167,27.7167,1
Le Caire,2023-12-15 21:00:00,292.13,292.13,292.13,1019,1019,53,2.17,EG,31.2497,30.0626,1
Ankara,2023-12-16 12:00:00,287.6,287.6,287.6,1017,1017,57,1.65,TR,32.8543,39.9199,1
Hanoï,2023-12-15 09:00:00,303.98,303.98,303.98,1008,1008,51,4.5,VN,105.8412,21.0245,1
Lisbonne,2023-12-15 12:00:00,286.55,286.55,286.55,1032,1032,51,5.91,PT,-9.1333,38.7167,1
Phnom Penh,2023-12-15 18:00:00,299.1,299.1,299.1,1009,1009,73,3.07,KH,104.916,11.5625,1
Mexico,2023-12-16 15:00:00,298.02,298.02,298.02,1013,1013,81,1.24,PH,120.7198,15.0646,1
Kampala,2023-12-16 06:00:00,292.77,292.77,292.77,1014,1014,74,0.92,UG,32.5822,0.3163,1
Tachkent,2023-12-16 00:00:00,272.96,272.96,272.96,1027,1027,91,0.12,UZ,69.2163,41.2646,1
Londres,2023-12-15 12:00:00,279.15,279.15,279.15,1039,1039,73,1.91,GB,-0.1257,51.5085,1
Asmara,2023-12-16 06:00:00,285.4,285.4,285.4,1019,1019,81,2.09,ER,38.9333,15.3333,1
Bissau,2023-12-15 12:00:00,303.58,303.58,303.58,1011,1011,34,1.21,GW,-15.5977,11.8636,1
Katmandou,2023-12-15 09:00:00,290.16,290.16,290.16,1014,1014,49,1.32,NP,85.3167,27.7167,1
Zagreb,2023-12-15 12:00:00,278.35,278.35,278.35,1031,1031,67,3.36,HR,15.9775,45.8131,1
Prague,2023-12-15 12:00:00,276.9,276.9,276.9,1034,1034,66,3.77,CZ,14.4208,50.088,1
Naypyidaw,2023-12-15 06:00:00,302.29,302.29,302.29,1012,1012,60,1.47,MM,96.1345,19.754,1
Khartoum,2023-12-16 09:00:00,301.56,301.56,301.56,1012,1012,33,4.51,SD,32.5324,15.5518,1
Tirana,2023-12-16 00:00:00,278.68,278.68,278.68,1021,1021,76,3.0,AL,19.8189,41.3275,1
Dublin,2023-12-15 12:00:00,282.13,282.13,282.13,1022,1022,53,1.69,US,-121.9358,37.7021,1
Tunis,2023-12-16 18:00:00,286.93,286.93,286.93,1028,1028,39,7.33,TN,9.0,34.0,1
Rīga,2023-12-16 15:00:00,271.91,271.91,271.91,1029,1029,97,4.42,LV,24.0833,57.0,1
Suva,2023-12-16 18:00:00,297.96,297.96,297.96,1010,1010,79,3.24,FJ,178.4415,-18.1416,1
Mascate,2023-12-15 21:00:00,295.83,295.83,295.83,1017,1017,55,3.23,OM,58.5922,23.6139,1
Belgrade,2023-12-16 18:00:00,275.29,275.29,275.29,1038,1038,68,2.21,RS,20.4651,44.804,1
Brasilia,2023-12-16 00:00:00,299.45,299.45,299.45,1010,1010,30,1.65,BR,-47.9297,-15.7797,1
Kiev,2023-12-15 18:00:00,271.45,271.45,271.45,1025,1025,73,6.26,UA,30.5167,50.4333,1
Minsk,2023-12-16 18:00:00,270.09,270.09,270.09,1033,1033,92,3.45,BY,27.5667,53.9,1
Santiago,2023-12-16 15:00:00,296.94,296.94,296.94,1013,1013,23,3.48,CL,-70.6483,-33.4569,1
Mexico,2023-12-16 15:00:00,298.02,298.02,298.02,1013,1013,81,1.24,PH,120.7198,15.0646,1
Pyongyang,2023-12-16 06:00:00,264.76,264.76,264.76,1024,1024,65,9.19,KP,125.7543,39.0339,1
Vilnius,2023-12-16 12:00:00,270.3,270.3,270.3,1032,1032,94,2.42,LT,25.2798,54.6892,1
Lomé,2023-12-15 18:00:00,301.9,301.9,301.9,1008,1008,66,4.88,TG,1.2123,6.1375,1
New Delhi,2023-12-15 21:00:00,290.56,290.56,290.56,1015,1015,20,1.14,IN,77.2311,28.6128,1
Tokyo,2023-12-16 03:00:00,289.92,289.92,289.92,1006,1006,70,1.93,JP,139.6917,35.6895,1
Port-au-Prince,2023-12-16 03:00:00,297.06,297.06,297.06,1014,1014,76,1.86,HT,-72.335,18.5392,1
Erevan,2023-12-15 15:00:00,280.09,280.09,280.09,1024,1024,51,0.55,AM,44.5136,40.1811,1
Brasilia,2023-12-15 18:00:00,306.93,306.93,306.93,1008,1008,18,3.19,BR,-47.9297,-15.7797,1
Bichkek,2023-12-15 21:00:00,267.94,267.94,267.94,1028,1028,83,1.13,KG,74.59,42.87,1
Chişinău,2023-12-15 12:00:00,277.72,277.72,277.72,1023,1023,65,7.34,MD,28.8575,47.0056,1
Lima,2023-12-15 06:00:00,292.64,292.64,292.64,1010,1010,83,2.42,PE,-77.0282,-12.0432,1
Tachkent,2023-12-16 03:00:00,273.05,273.05,273.05,1028,1028,91,0.14,UZ,69.2163,41.2646,1
Victoria,2023-12-15 21:00:00,296.29,296.29,296.29,1013,1013,87,3.97,HK,114.1577,22.2855,1
Bangkok,2023-12-16 00:00:00,301.3,301.3,301.3,1010,1010,70,0.74,TH,100.5167,13.75,1
Rome,2023-12-15 15:00:00,280.26,280.26,280.26,1034,1034,60,3.12,US,-85.1647,34.257,1
Naypyidaw,2023-12-15 15:00:00,294.46,294.46,294.46,1012,1012,86,1.33,MM,96.1345,19.754,1
Paramaribo,2023-12-16 15:00:00,303.78,303.78,303.78,1011,1011,63,5.42,SR,-55.1667,5.8667,1
Port-au-Prince,2023-12-16 06:00:00,296.53,296.53,296.53,1013,1013,78,1.73,HT,-72.335,18.5392,1
Monrovia,2023-12-15 18:00:00,301.1,301.1,301.1,1008,1008,73,4.32,LR,-10.7969,6.3005,1
Brasilia,2023-12-16 18:00:00,308.22,308.22,308.22,1006,1006,17,1.5,BR,-47.9297,-15.7797,1
Port-au-Prince,2023-12-15 09:00:00,295.32,295.32,295.32,1012,1012,78,2.52,HT,-72.335,18.5392,1
Tachkent,2023-12-16 09:00:00,274.58,274.58,274.58,1029,1029,93,0.72,UZ,69.2163,41.2646,1
Mexico,2023-12-15 06:00:00,305.62,305.62,305.62,1010,1010,47,5.23,PH,120.7198,15.0646,1
Accra,2023-12-16 09:00:00,301.93,301.93,301.93,1012,1012,65,2.71,GH,-0.1969,5.556,1
Varsovie,2023-12-15 09:00:00,273.16,273.16,273.16,1029,1029,74,3.87,PL,21.0118,52.2298,1
Rabat,2023-12-16 18:00:00,289.52,289.52,289.52,1027,1027,40,4.81,MA,-6.8401,33.9911,1
Chişinău,2023-12-15 15:00:00,274.53,274.53,274.53,1025,1025,70,7.71,MD,28.8575,47.0056,1
New Delhi,2023-12-15 18:00:00,291.74,291.74,291.74,1015,1015,19,1.35,IN,77.2311,28.6128,1
Dodoma,2023-12-16 09:00:00,301.62,301.62,301.62,1011,1011,39,2.91,TZ,35.7395,-6.1722,1
Lima,2023-12-16 09:00:00,292.4,292.4,292.4,1011,1011,85,3.14,PE,-77.0282,-12.0432,1
Washington,2023-12-15 21:00:00,278.1,278.1,278.1,1030,1030,73,0.84,US,-120.5015,47.5001,1
Bangkok,2023-12-15 06:00:00,307.84,307.84,307.84,1009,1009,38,1.52,TH,100.5167,13.75,1
Tachkent,2023-12-16 18:00:00,273.98,273.98,273.98,1032,1032,96,0.31,UZ,69.2163,41.2646,1
Libreville,2023-12-12 09:00:00,298.49,298.49,298.49,1013,1013,87,1.51,GA,9.4537,0.3925,1
Bangkok,2023-12-15 03:00:00,304.76,304.76,304.76,1013,1013,47,0.92,TH,100.5167,13.75,1
Kiev,2023-12-16 03:00:00,271.85,271.85,271.85,1028,1028,76,3.85,UA,30.5167,50.4333,1
Vienne,2023-12-15 15:00:00,276.32,276.32,276.32,1035,1035,62,4.86,AT,16.3721,48.2085,1
Hanoï,2023-12-15 18:00:00,296.71,296.71,296.71,1011,1011,94,2.56,VN,105.8412,21.0245,1
Minsk,2023-12-16 15:00:00,270.01,270.01,270.01,1033,1033,88,4.22,BY,27.5667,53.9,1
Tbilissi,2023-12-16 00:00:00,279.57,279.57,279.57,1025,1025,71,0.21,GE,44.8337,41.6941,1
Rabat,2023-12-16 00:00:00,287.29,287.29,287.29,1025,1025,45,5.29,MA,-6.8401,33.9911,1
Tegucigalpa,2023-12-15 12:00:00,290.85,290.85,290.85,1014,1014,93,2.47,HN,-87.2068,14.0818,1
Buenos Aires,2023-12-15 12:00:00,296.25,296.25,296.25,1006,1006,76,4.25,AR,-58.3772,-34.6132,1
Conakry,2023-12-16 15:00:00,300.95,300.95,300.95,1008,1008,66,4.67,GN,-13.6773,9.538,1
Ottawa,2023-12-15 21:00:00,277.91,277.91,277.91,1018,1018,81,4.98,CA,-75.6981,45.4112,1
Chişinău,2023-12-15 15:00:00,274.53,274.53,274.53,1025,1025,70,7.71,MD,28.8575,47.0056,1
Accra,2023-12-16 15:00:00,302.69,302.69,302.69,1007,1007,64,5.79,GH,-0.1969,5.556,1
Wellington,2023-12-16 15:00:00,289.29,289.29,289.29,1013,1013,97,9.16,NZ,174.7756,-41.2866,1
Prague,2023-12-16 03:00:00,277.07,277.07,277.07,1040,1040,84,3.88,CZ,14.4208,50.088,1
Tallinn,2023-12-15 18:00:00,268.08,268.08,268.08,1022,1022,86,5.32,EE,24.7535,59.437,1
Katmandou,2023-12-16 12:00:00,284.03,284.03,284.03,1015,1015,77,1.1,NP,85.3167,27.7167,1
Guatemala,2023-12-15 15:00:00,291.49,291.49,291.49,1016,1016,71,2.14,GT,-90.5133,14.6407,1
Dublin,2023-12-16 00:00:00,287.45,287.45,287.45,1019,1019,39,1.74,US,-121.9358,37.7021,1
Yaoundé,2023-12-15 12:00:00,304.51,304.51,304.51,1008,1008,36,1.69,CM,11.5167,3.8667,1
Amsterdam,2023-12-14 09:00:00,277.5,277.5,277.5,1021,1021,69,0.81,NL,4.8897,52.374,1
Ankara,2023-12-15 09:00:00,286.3,286.3,286.3,1019,1019,43,0.9,TR,32.8543,39.9199,1
Mexico,2023-12-16 06:00:00,306.42,306.42,306.42,1009,1009,48,4.91,PH,120.7198,15.0646,1
Maputo,2023-12-16 03:00:00,294.24,294.24,294.24,1015,1015,80,5.07,MZ,32.5892,-25.9653,1
Lilongwe,2023-12-15 18:00:00,299.68,299.68,299.68,1010,1010,53,4.12,MW,33.7873,-13.9669,1
Port-au-Prince,2023-12-16 00:00:00,298.08,298.08,298.08,1013,1013,72,1.01,HT,-72.335,18.5392,1
Buenos Aires,2023-12-16 06:00:00,296.74,296.74,296.74,1008,1008,83,3.65,AR,-58.3772,-34.6132,1
Helsinki,2023-12-16 15:00:00,273.57,273.57,273.57,1022,1022,94,5.78,FI,24.9355,60.1695,1
Berlin,2023-12-15 06:00:00,274.37,274.37,274.37,1030,1030,86,2.95,DE,13.4105,52.5244,1
Vienne,2023-12-15 18:00:00,276.02,276.02,276.02,1037,1037,72,4.84,AT,16.3721,48.2085,1
Maseru,2023-12-16 06:00:00,291.67,291.67,291.67,1015,1015,64,2.93,LS,27.4833,-29.3167,1
Berlin,2023-12-15 18:00:00,277.71,277.71,277.71,1035,1035,94,4.66,DE,13.4105,52.5244,1
Bichkek,2023-12-15 06:00:00,271.08,271.08,271.08,1025,1025,78,0.99,KG,74.59,42.87,1
Ndjamena,2023-12-16 12:00:00,305.6,305.6,305.6,1009,1009,9,3.73,TD,15.0444,12.1067,1
Lima,2023-12-16 06:00:00,292.46,292.46,292.46,1011,1011,85,2.63,PE,-77.0282,-12.0432,1
Prague,2023-12-16 15:00:00,277.69,277.69,277.69,1041,1041,75,2.66,CZ,14.4208,50.088,1
Islamabad,2023-12-15 06:00:00,291.86,291.86,291.86,1019,1019,18,1.85,PK,73.1338,33.7104,1
Oslo,2023-12-16 06:00:00,269.35,269.35,269.35,1025,1025,96,0.3,NO,10.7461,59.9127,1
Islamabad,2023-12-16 06:00:00,291.25,291.25,291.25,1018,1018,20,1.13,PK,73.1338,33.7104,1
Tegucigalpa,2023-12-16 06:00:00,291.31,291.31,291.31,1015,1015,94,1.55,HN,-87.2068,14.0818,1
Brasilia,2023-12-16 06:00:00,296.39,296.39,296.39,1010,1010,38,2.03,BR,-47.9297,-15.7797,1
Lisbonne,2023-12-15 21:00:00,284.79,284.79,284.79,1033,1033,67,5.76,PT,-9.1333,38.7167,1
New Delhi,2023-12-16 00:00:00,289.65,289.65,289.65,1015,1015,21,1.28,IN,77.2311,28.6128,1
Belgrade,2023-12-15 21:00:00,274.55,274.55,274.55,1033,1033,65,4.63,RS,20.4651,44.804,1
Minsk,2023-12-15 18:00:00,269.73,269.73,269.73,1024,1024,89,5.37,BY,27.5667,53.9,1
Tachkent,2023-12-15 09:00:00,275.09,275.09,275.09,1022,1022,99,0.97,UZ,69.2163,41.2646,1
Asunción,2023-12-15 15:00:00,309.11,309.11,309.11,1005,1005,45,4.71,PY,-57.6359,-25.3007,1
Belgrade,2023-12-16 06:00:00,272.75,272.75,272.75,1037,1037,91,3.58,RS,20.4651,44.804,1
Asmara,2023-12-16 06:00:00,285.4,285.4,285.4,1019,1019,81,2.09,ER,38.9333,15.3333,1
Ndjamena,2023-12-16 15:00:00,305.95,305.95,305.95,1007,1007,10,4.18,TD,15.0444,12.1067,1
Canberra,2023-12-16 00:00:00,297.23,297.23,297.23,1006,1006,25,6.83,AU,149.1281,-35.2835,1
Kiev,2023-12-13 06:00:00,273.37,273.37,273.37,1015,1015,88,4.06,UA,30.5167,50.4333,1
Vienne,2023-12-15 06:00:00,275.24,275.24,275.24,1029,1029,78,4.59,AT,16.3721,48.2085,1
Zagreb,2023-12-16 09:00:00,277.03,277.03,277.03,1041,1041,73,1.84,HR,15.9775,45.8131,1
Mexico,2023-12-16 06:00:00,306.42,306.42,306.42,1009,1009,48,4.91,PH,120.7198,15.0646,1
Lomé,2023-12-16 09:00:00,302.7,302.7,302.7,1012,1012,63,2.67,TG,1.2123,6.1375,1
Lisbonne,2023-12-15 21:00:00,284.79,284.79,284.79,1033,1033,67,5.76,PT,-9.1333,38.7167,1
Yaoundé,2023-12-15 09:00:00,300.98,300.98,300.98,1012,1012,57,0.95,CM,11.5167,3.8667,1
Prague,2023-12-16 09:00:00,277.84,277.84,277.84,1042,1042,78,4.01,CZ,14.4208,50.088,1
Manille,2023-12-16 00:00:00,300.29,300.29,300.29,1013,1013,73,1.64,PH,120.9822,14.6042,1
Kaboul,2023-12-16 06:00:00,279.43,279.43,279.43,1019,1019,45,0.46,AF,69.4167,34.5,1
Lima,2023-12-15 09:00:00,292.38,292.38,292.38,1010,1010,84,1.86,PE,-77.0282,-12.0432,1
Tallinn,2023-12-16 00:00:00,267.6,267.6,267.6,1024,1024,88,3.8,EE,24.7535,59.437,1
Stockholm,2023-12-15 12:00:00,267.67,267.67,267.67,1022,1022,96,1.81,SE,18.0649,59.3326,1
Bangkok,2023-12-15 09:00:00,308.33,308.33,308.33,1007,1007,36,1.0,TH,100.5167,13.75,1
